filepath,label,subject,source,media_type
data/raw/leapgestrecog/03/07_ok/frame_03_07_0026.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0027.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0028.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0029.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0030.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0031.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0032.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0033.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0034.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0035.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0036.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0037.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0038.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0039.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0040.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0041.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0042.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0043.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0044.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0045.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0046.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0047.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0048.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0049.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0050.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0051.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0052.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0053.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0054.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0055.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0056.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0057.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0058.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0059.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0060.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0061.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0062.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0063.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0064.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0065.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0066.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0067.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0068.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0069.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0070.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0071.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0072.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0073.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0074.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0075.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0076.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0077.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0078.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0079.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0080.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0081.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0082.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0083.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0084.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0085.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0086.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0087.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0088.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0089.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0090.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0091.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0092.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0093.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0094.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0095.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0096.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0097.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0098.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0099.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0100.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0101.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0102.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0103.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0104.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0105.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0106.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0107.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0108.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0109.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0110.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0111.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0112.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0113.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0114.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0115.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0116.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0117.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0118.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0119.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0120.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0121.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0122.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0123.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0124.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0125.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0126.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0127.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0128.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0129.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0130.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0131.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0132.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0133.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0134.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0135.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0136.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0137.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0138.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0139.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0140.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0141.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0142.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0143.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0144.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0145.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0146.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0147.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0148.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0149.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0150.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0151.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0152.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0153.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0154.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0155.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0156.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0157.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0158.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0159.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0160.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0161.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0162.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0163.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0164.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0165.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0166.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0167.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0168.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0169.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0170.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0171.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0172.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0173.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0174.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0175.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0176.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0177.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0178.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0179.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0180.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0181.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0182.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0183.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0184.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0185.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0186.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0187.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0188.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0189.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0190.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0191.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0192.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0193.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0194.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0195.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0196.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0197.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0198.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0199.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/07_ok/frame_03_07_0200.png,ok,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0001.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0002.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0003.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0004.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0005.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0006.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0007.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0008.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0009.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0010.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0011.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0012.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0013.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0014.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0015.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0016.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0017.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0018.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0019.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0020.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0021.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0022.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0023.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0024.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0025.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0026.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0027.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0028.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0029.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0030.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0031.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0032.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0033.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0034.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0035.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0036.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0037.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0038.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0039.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0040.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0041.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0042.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0043.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0044.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0045.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0046.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0047.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0048.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0049.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0050.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0051.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0052.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0053.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0054.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0055.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0056.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0057.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0058.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0059.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0060.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0061.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0062.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0063.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0064.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0065.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0066.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0067.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0068.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0069.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0070.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0071.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0072.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0073.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0074.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0075.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0076.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0077.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0078.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0079.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0080.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0081.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0082.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0083.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0084.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0085.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0086.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0087.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0088.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0089.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0090.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0091.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0092.png,palm_moved,leap_03,leapgestrecog,image
data/raw/leapgestrecog/03/08_palm_moved/frame_03_08_0093.png,palm_moved,leap_03,leapgestrecog,image
