filepath,label,subject,source,media_type,split
data/raw/rgb_webcam/fist/IMG_4152.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4153.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4154.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4155.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4156.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4157.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4158.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4159.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4160.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4161.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4162.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4163.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4164.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4165.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4166.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4167.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4168.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4169.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4170.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4171.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4172.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4173.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4174.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4175.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4176.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4177.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4178.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4179.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4180.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4181.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4182.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4183.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4184.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4185.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4186.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4187.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4188.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4189.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4190.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4191.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4192.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4193.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4194.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4195.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4196.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4197.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4198.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4199.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4200.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4201.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4202.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4203.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4204.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4205.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4206.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4207.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4208.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4209.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4210.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4211.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4212.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4213.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4214.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4215.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4216.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4217.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4218.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4219.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4220.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4221.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4222.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4223.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4224.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4225.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4226.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4227.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4228.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4229.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4230.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4231.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4232.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4233.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4234.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4235.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4236.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4237.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4238.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4239.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4240.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4241.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4242.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4243.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4244.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4245.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4246.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4247.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4248.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4249.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4250.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4251.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4252.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4253.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4254.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4255.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4256.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4257.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4258.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4259.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4260.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4261.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4262.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4263.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4264.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4265.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4266.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4267.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4268.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4269.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4270.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4271.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4272.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4273.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4274.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4275.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4276.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4277.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4278.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4279.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4280.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4281.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4282.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4283.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4284.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4285.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4286.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4287.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4288.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4289.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4290.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4291.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4292.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4293.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4294.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4295.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4296.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4297.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4298.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4299.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4300.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4301.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4302.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4303.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4304.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4305.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4306.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4307.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4308.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4309.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4310.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4311.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4312.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4313.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4314.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4315.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4316.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4317.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4318.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4319.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4320.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4321.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4322.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4323.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4324.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4325.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4326.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4327.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4328.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4329.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4330.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4331.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4332.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4333.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4334.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4335.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4336.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4337.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4338.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4339.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4340.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4341.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4342.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4343.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4344.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4345.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4346.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4347.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4348.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4349.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4350.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4351.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4352.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4353.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4354.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4355.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4356.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4357.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4358.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4359.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4360.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4361.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4362.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4363.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4364.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4365.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4366.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4367.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4368.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4369.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4370.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4371.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4372.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4373.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4374.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4375.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4376.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4377.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4378.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4379.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4380.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4381.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4382.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4383.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4384.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4385.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4386.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4387.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4388.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4389.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4390.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4391.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4392.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4393.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4394.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4395.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4396.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4397.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4398.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4399.JPG,fist,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/fist/IMG_4400.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4401.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4402.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4403.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4404.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4405.JPG,fist,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/fist/IMG_4406.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/fist/IMG_4407.JPG,fist,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3660.JPG,palm,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/palm/IMG_3661.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3662.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3663.JPG,palm,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3664.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3665.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3666.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3667.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3668.JPG,palm,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/palm/IMG_3669.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3670.JPG,palm,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3671.JPG,palm,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3672.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3673.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3674.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3675.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3676.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3677.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3678.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3679.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3680.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3681.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3682.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3683.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3684.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3685.JPG,palm,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3686.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3687.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3688.JPG,palm,team_rgb,rgb_webcam,image,val
data/raw/rgb_webcam/palm/IMG_3689.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3690.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3691.JPG,palm,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/palm/IMG_3692.JPG,palm,team_rgb,rgb_webcam,image,train
data/raw/rgb_webcam/palm/IMG_3693.JPG,palm,team_rgb,rgb_webcam,image,test
data/raw/rgb_webcam/palm/IMG_3694.JPG,palm,team_rgb,rgb_webcam,image,test
